"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Cdkn2c",-2.23882193798506,0.00134267652596292,-2.13711285849014,0.000590005320307314,-2.13852719932857,0.000219266754478071
"Mcu",0.50951929523643,0.000842261307984709,0.522765147445371,0.000192905777149495,0.522311381905692,0.000232934015814716
"Pus1",-0.662599651129553,0.000602526395805864,-0.655014677479997,0.000500858540804418,-0.655648257478958,0.000238460602900788
"Nr4a1",-1.20840237396385,0.000714295864792271,-1.20755419053338,0.00183019874487236,-1.2082629694485,0.000255831217771581
"Ccr7",-0.586403643946703,0.000653979139780395,-0.570237225392247,0.000179268593268772,-0.570925032867654,0.000259968077605429
"Aldh3b1",0.53277448482809,0.00121215745311137,0.556926944264797,0.000192061404895105,0.556363667620924,0.000261312378144221
"Vamp2",0.750703051799546,0.000835842211853128,0.744492007848894,0.000362125404477248,0.743827363871636,0.000270892242025762
"Pira6",2.60596039542183,0.00157063833310241,2.54248489517401,0.00124850268859013,2.54505977076851,0.000273677155024196
"4931406H21Rik",0.699955544589061,0.000735298559476413,0.704864036822973,0.000696407082091371,0.704513349692176,0.000282023644632046
"Gpd1l",-0.612586266361228,0.000718730853588774,-0.604443417911664,0.000315244821609414,-0.604832652996785,0.000284647154387144
"Pou2f2",0.579195572337251,0.00112749641301386,0.601623630790071,0.000185143802444682,0.601381658686681,0.000285959791847868
"Tppp",-1.03553323405977,0.000746839024199788,-1.00098639262401,0.0012876810069103,-1.00128212861068,0.000307842602011878
"Fam174b",-3.96756512478827,0.00192754954934032,-3.26513784066642,0.00214204904869216,-3.27063496154069,0.000308450503383351
"Tagln2",-0.368233352699196,0.000878601783227617,-0.398177361029758,0.0317158330762372,-0.398733657557584,0.000321344301950691
"Nedd4",-2.25793062352692,0.00166844861020582,-2.09796351621169,0.000821260169917522,-2.09890449204909,0.000323570071650072
"Fcmr",0.352209214031589,0.000948876420459496,0.388233883370735,0.082954965242361,0.38769195874542,0.000342408899749645
"Gbp7",-0.593850158037513,0.000690047734986593,-0.582234692210163,0.000433000809918567,-0.582634263459558,0.000347964941780983
"Gsto1",-1.75470668752561,0.00284779366434713,-1.7817131960274,0.000908613160268261,-1.78291878477538,0.000362666343917587
"Perm1",-7.10071809027973,0.0016522445489141,-9.12681094299909,0.000204142637299865,-8.41497727937787,0.000371556876425665
"Usf1",-0.536736378057523,0.00081292146125113,-0.535885439442377,0.000267153105000529,-0.536576988889801,0.000375795019869369
"Smc6",-0.703595370091786,0.000759894998037016,-0.704593701243199,0.0031601895029897,-0.705118849172904,0.000375795019869369
"Dstyk",1.73621144399492,0.00136665951875609,1.74578384195883,0.00104671713009802,1.74618254497638,0.000382444038432454
"Pitpnc1",0.718340699486498,0.000856338083457951,0.729245947604252,0.00269319717439178,0.728900065714356,0.000383808671119064
"Lca5",-1.85353711288359,0.00138712296470695,-1.84287710633364,0.00121853118275113,-1.84428128336014,0.000392404520183602
"Nfkb1",0.710504226977464,0.00120073401365813,0.705403794179459,0.000431204398407734,0.704631706604035,0.000400195299483482
"Tkt",-0.541792535311021,0.000728748824479437,-0.527711960600522,0.000301842007152558,-0.528311962565583,0.000408232514438074
"Ankrd12",0.669742812275989,0.00079852714075871,0.671157088145137,0.000935044004497503,0.670776718927423,0.000408445490552299
"Zbtb20",0.58503639184007,0.00127137456525782,0.564254218136296,0.000549125652314837,0.563956641411384,0.000415455897978658
"Slc29a1",-1.03318011600557,0.00138762457925153,-1.05890048133687,0.00344361847141978,-1.05970668023706,0.000433613632975842
"Creb5",2.72525133647362,0.004909146889905,2.83463356314348,0.00205063537391023,2.83966247503186,0.000439158637262939
"Camk2n1",2.17168698881258,0.00180832539671758,2.21157516496022,0.00241142208907845,2.21338910539253,0.000456321604392666
"H2-DMb1",0.505045239398343,0.000886896082745483,0.514087608401076,0.00034242841354257,0.513687686312929,0.000474647803163423
"Chordc1",-0.731158381196233,0.00106022720935313,-0.727742001933593,0.00101109024080787,-0.728249260969112,0.000492609415365204
"Lefty1",6.95456935729321,0.00222725209320525,7.36479383672156,6.62071239333655e-05,7.70673728814096,0.000510021955901261
"Pkig",0.358833488122624,0.00043482645828492,0.349104904951697,0.0968958752028982,0.348611144826355,0.000531797464561847
"Slc25a13",-4.48593909877248,0.00508068655410162,-4.87852947119189,0.00190306906477643,-4.93174279352596,0.000535758268919468
"Fer",3.0663611221849,0.00263257690204359,2.90824291886234,0.00206542374873548,2.91257091928112,0.000538681737592715
"Snhg18",3.27616063933883,0.00219182635450541,3.22131066492735,0.0037995618958375,3.22987750550212,0.000547042681664473
"Tgif1",-0.844995743833993,0.00193021811491394,-0.868147518120254,0.00385224283615812,-0.86892629854614,0.000668854724081011
"Znrf3",-1.52301302475452,0.00121979859159306,-1.50817692474609,0.00206466332681656,-1.50946566918463,0.000671127614818724
"Plscr1",0.465281536292813,0.00112395008351724,0.483398361380953,0.000590005320307314,0.482970407558301,0.000675166830113749
"Gnl3",-0.717035642060056,0.000951203157287705,-0.709590775022117,0.0044455224841297,-0.710115163918208,0.000681202877399645
"Cdh17",-1.16212744643904,0.00348486578038104,-1.18722845984465,0.00295678537159088,-1.18760747685384,0.000684328523800309
"Sh3bgrl2",-0.953565205685974,0.00182152386788986,-0.981165627238812,0.00398655021179976,-0.981872135431509,0.000707161150995851
"Ing5",-0.772086558645499,0.00123992232533119,-0.786978506786324,0.00585682744676358,-0.78759337256645,0.000711091655977321
"Gpr183",0.539067542964853,0.000929383977428684,0.541841575918142,0.000870766716929228,0.541328791499068,0.000716906692676869
"Il2rb",2.1971701187849,0.0036231017295965,2.2267355727693,0.00254661552417226,2.22752967244063,0.000718013893479935
"Rhoh",0.792844968791911,0.000787066901276733,0.782811505742181,0.00622661684469713,0.78237283351504,0.00072104397241056
"Pkd1l2",3.10275392632704,0.00254851345057549,3.04026950921023,0.00389303231784247,3.04656855689882,0.000721554528113404
"Wee1",-1.13037370642722,0.00158277410275839,-1.15136862982543,0.00357342104477431,-1.15199860587105,0.000730455504035375
"Kcnn1",-6.93167515074769,0.00293170694746555,-8.99581573047011,0.00042123955511057,-8.28304665004916,0.000730455504035375
"Kdm6b",0.468519016687992,0.00126083054365311,0.489080784875693,0.000597643926399565,0.488623595731699,0.000751266113283438
"Slc25a20",0.658208647067601,0.0014582630537847,0.670619871894667,0.00114525024995729,0.670383580718188,0.000751299512441452
"Nrep",-2.98983883271564,0.00354205519944435,-3.05144058949159,0.00431626686463265,-3.05934735982185,0.000751299512441452
"Slc16a1",-2.11295699489768,0.00275634471695374,-2.12035335642833,0.00291365292458974,-2.122828758813,0.000751489477351441
"Canx",-0.424249266672538,0.00156725745473344,-0.428418635399372,0.00227295264163757,-0.428804424562852,0.000778769852277061
"Hspd1",-0.507359347264475,0.000854011430982387,-0.488582700522572,0.000646895508723374,-0.489112305828909,0.000791316242022791
"Hmgcs1",-1.43505116039387,0.00126136831034654,-1.4203747223905,0.0032190944187282,-1.42124461536808,0.000793119958074011
"Adck3",0.504169345997869,0.00114123693173162,0.511199397378366,0.000597643926399565,0.510806609718968,0.00088578648987475
"Rogdi",0.565624890764158,0.0013672303574496,0.583778784655396,0.00124074168115054,0.583410588285094,0.000898273947581445
"Ncoa3",0.449084955710498,0.00203976368635124,0.446417929292984,0.00559212326146998,0.446128010934543,0.00091670949095176
"Aldoa",0.352530838625754,0.000822156523102926,0.354213768532524,0.0581764486546424,0.353740302206367,0.00091670949095176
"Gpr132",-1.2020365621121,0.00104936235801973,-1.15553582582635,0.00385224283615812,-1.15589148041082,0.000971080676359413
"Aldoc",1.21693130123857,0.00101712339798889,1.22001007053942,0.00558211888713922,1.21985988382403,0.000988704350679129
"Pdcd4",-0.468962788808497,0.00236921899310373,-0.463755099180245,0.00326426592535927,-0.464177071813681,0.000990091249882754
"Plxnb2",-1.99540753562521,0.0020416058247676,-1.96252625228805,0.00243882656609873,-1.96491405729968,0.00100142902460422
"Lgals4",0.533773108776574,0.00159202423663744,0.548280351021775,0.00119086442968851,0.547951192898213,0.00101149702792501
"St3gal4",-1.65856001099041,0.0019068087769894,-1.66545401784321,0.00241142208907845,-1.66692777888228,0.00101767963835281
"Hspa5",-0.329404520172595,0.00195076599042029,-0.360922130918804,0.0790659465849684,-0.361343313646549,0.00103427513958895
"F11r",1.0879950485952,0.000892790547581341,1.06066447617999,0.00484562280215694,1.06016990042777,0.0010518076512713
"Pold1",0.542859193943341,0.00136280814291303,0.553401706770948,0.00123482089614794,0.5529726217076,0.00107810340150163
"Napsa",0.282133959134844,0.00426385491657564,0.356848457522512,0.156165627518204,0.356366807822591,0.00109328419454323
"Ube2h",-0.528614807551957,0.00131713823441973,-0.508836611594896,0.00074210496552364,-0.509091671782706,0.00109633382783072
"Gnb1",0.294291312791145,0.000904748816200979,0.326287237288774,0.297355265706184,0.325813419124306,0.00109633382783072
"Cyth4",0.546841106687629,0.00245839881534686,0.549513543405605,0.000888351816927147,0.548688461090101,0.00109633382783072
"Apex1",-0.689606081123188,0.0011587138857524,-0.69290902141363,0.00687125587494783,-0.693510647980164,0.00109807718844867
"Hspb1",6.74227876598458,0.00225548916393587,8.75488429938049,0.000611285065868899,8.32535793020583,0.00110691461443085
"Pira2",0.845468182577758,0.00270043677815539,0.877485183720588,0.00496367717439645,0.877431979242853,0.00115545990354105
"Sfn",-0.886881099798819,0.00155219725681053,-0.888631292435191,0.0048021991686031,-0.889468823580544,0.00123598421951445
"Plac8",-0.395958366947875,0.00118251717836074,-0.394216061609026,0.00625430972659047,-0.394753763740587,0.00130509991056689
"Ndc80",1.93417528264794,0.00523965639913913,1.98267780748637,0.0032190944187282,1.98269809850165,0.00133449520195079
"Nisch",-0.659059515980077,0.00126645219035803,-0.628096969308006,0.00174516310293709,-0.628306950963408,0.00137670194939635
"Gimap6",-0.443997634160961,0.000396787550974613,-0.399831438430962,0.0808128107543776,-0.400480335778693,0.00137670194939635
"Cdkn2d",0.545440027753429,0.00125276534745502,0.553316898459523,0.00254376033925323,0.552833268056614,0.00137670194939635
"Steap3",-2.54003288700892,0.00307573102675011,-2.55321714580492,0.0056491274902776,-2.5579523400666,0.00149845660028022
"4632428N05Rik",0.618276136258732,0.00129773775977908,0.615226194486583,0.00237863964053149,0.614656533033869,0.00149845660028022
"Stat4",-2.11694982961043,0.00209187013432932,-2.0204968194834,0.00326400433726752,-2.02314157358788,0.0015709106580027
"2010016I18Rik",-0.806718038394831,0.00150433709713926,-0.815470438184172,0.0075960414489855,-0.816026238939961,0.00157164142040572
"Tmem222",0.53873920803434,0.0013840729099401,0.549301053232266,0.00300115416060328,0.548815659898318,0.00161581592888515
"Pa2g4",-0.591643783218319,0.00131483513666473,-0.590412170841368,0.00300115416060328,-0.590924859804667,0.00161581592888515
"Cdk14",3.90511006926992,0.00330027580941475,3.35626836171762,0.00625430972659047,3.36473554340007,0.0016406445147213
"Zfp128",-4.87156731119878,0.0106616064586182,-5.50571191835805,0.00302129997918285,-5.6072100421705,0.00167129468708619
"Man2a2",-0.827425739259948,0.00186987356641525,-0.831993187783333,0.00653525676997122,-0.832402100190768,0.001707278695305
"Tmem33",-0.763345751040706,0.00195199045689346,-0.778045306975149,0.00854519069796008,-0.778557293416079,0.00183304035115354
"Sdcbp2",6.37503231837582,0.00889234198796683,7.0838742332318,0.000724816436374804,7.43527120562872,0.00197279497213908
"Atf3",-1.40952715604523,0.00160521743273204,-1.38621849305562,0.00529144663528419,-1.38710425378043,0.00198588543459235
"Ndfip1",0.458334309645482,0.00246408370123678,0.477510526091052,0.00145008364590846,0.476839018140362,0.0019911052352129
"Hykk",5.75392840437876,0.0122626434873057,5.51870824624522,0.00539466003587074,5.61249693677706,0.00201258761502156
"Fam110a",-1.63808090835722,0.0118477013607404,-1.72464095923179,0.00418368379978492,-1.72571922407807,0.00227709782495268
"Slc44a4",2.81026847162961,0.00607244459844152,2.87956746728967,0.00876983269995096,2.8860699199099,0.00228956554028943
"Nuak2",0.542314495931368,0.00228463692254349,0.564755299870462,0.00279920031655224,0.564512744473121,0.00228956554028943
"Cecr2",-1.21221035654306,0.00173476368970367,-1.21354936241687,0.00919323650246405,-1.21431303154192,0.00228956554028943
"Clec10a",-2.73515531939801,0.00991112645700969,-2.88259083617021,0.0081708555801795,-2.88972524060341,0.0023423224534419
"Frrs1",-1.0361709896337,0.00137103432725602,-1.00086973617402,0.0131592891391559,-1.00135578793141,0.00234470006761609
"Zfp811",-1.21122630513159,0.00211958741073122,-1.2068551762125,0.00875144999568262,-1.20774965155682,0.00239312803479433
"Ifi204",-4.5787110961161,0.00302250039564581,-3.51386070152216,0.00779762076173934,-3.52083761103937,0.00240161609280271
"Ccr9",1.43814681968613,0.00303890203628929,1.41905722919332,0.0066663109792678,1.41873830946255,0.00248587168276576
"Tcf7",-1.41693594302284,0.00220474163033542,-1.42431502616771,0.00657888283389332,-1.4254614376973,0.00249730219508574
"Lacc1",1.47034867395076,0.00181800224976006,1.48083898176476,0.00560337707254456,1.48119734417227,0.00251147024686783
"Tnfsf4",1.93599448864948,0.00250139119211005,1.86963274962356,0.0056491274902776,1.87030055450188,0.00255375648358846
"Csrnp3",5.32330810631139,0.00708685500389428,5.27332928296841,0.00622661684469713,5.36580510708702,0.00256385663526884
"Abhd4",0.91224927481966,0.00206585217280838,0.92215023463023,0.0123112760770516,0.921990265916786,0.00258480233090039
"Amz1",-1.18343780647314,0.0015465226797845,-1.1592146900515,0.011856347996093,-1.15994577595894,0.00264124207684844
"Lamp2",-0.690699340431763,0.00169999205461085,-0.692392949654911,0.013295961240452,-0.692983793574377,0.00265017898865839
"Lck",0.61727973149724,0.0018474687975166,0.633133808200109,0.00553940856348664,0.632749395010162,0.00267729848724656
"Ebi3",-0.756369918593204,0.0025504307303686,-0.770996313136703,0.0120536267973779,-0.771537068898172,0.0027123101803289
"Cerk",1.02823111795599,0.00157154051596577,1.0292235315887,0.0106508738795487,1.02905089270123,0.0027123101803289
"Utf1",-3.96348397994891,0.00310098957526626,-3.34258729957592,0.00875144999568262,-3.35005325792756,0.00272193466555151
"Tra2a",-0.873200243005134,0.00350370186151296,-0.904850840312273,0.0109682397794554,-0.905576036708835,0.00279807783154973
"Clk4",-0.648708567681838,0.00171151994622735,-0.645863761672477,0.0133622819611763,-0.646356775981196,0.00279917168492457
"Mgst2",-1.4156003893284,0.00207695876499424,-1.41307328657735,0.00755477578626136,-1.41408903331664,0.00288619565934356
"Rsl1d1",-0.537884775604511,0.00160297871579114,-0.525663645978103,0.00446757826499572,-0.526187595338415,0.0028980251591426
"Ctsz",0.237943138038997,0.00672591210806823,0.295064987929606,0.306617821461026,0.294602795804782,0.0029023968664134
"Nop2",-0.675436739948573,0.00218756186534524,-0.681537147439674,0.0112989797310068,-0.682234171551106,0.00292264254340729
"Cdca7l",-1.68706297206039,0.00267999520413953,-1.67861104103738,0.0068887300482546,-1.67992824008065,0.00293045886257031
"Cacybp",-0.526958950524418,0.00201885471639155,-0.522383344479188,0.00423872226336336,-0.523017537384093,0.00293045886257031
"Dctd",-2.06116922007471,0.00321914524329585,-2.07280702727057,0.00847795391836963,-2.07558258366607,0.0029643173655111
"Aurkb",-1.7964241833192,0.00281564369140474,-1.7845086109861,0.00898106148281958,-1.7862416593484,0.0029643173655111
"Acss1",-0.511784817095686,0.00131523101955868,-0.475687516155957,0.00232368226823472,-0.475928937140337,0.0029643173655111
"Tnfrsf13b",0.527460871301053,0.00183937034296712,0.540088161444314,0.0056491274902776,0.539608948625965,0.0029789694988956
"Slc34a1",1.57536914997903,0.0017933092578816,1.56047146219217,0.00622661684469713,1.56062820175461,0.0029789694988956
"Retnla",-2.07978996727378,0.0073288081420679,-2.02288893279504,0.00625430972659047,-2.0244281078183,0.00310400384531608
"Neu1",0.654590226478378,0.00155904761297634,0.650392348616783,0.0152655917809192,0.649890426801742,0.00314286615218012
"Tnfrsf13c",0.387512440001169,0.00171883385381801,0.3850593995713,0.00544860269518774,0.384560515791276,0.00315449574968927
"Krt80",-4.54054155807049,0.00799005260523741,-4.69541352496302,0.00711563975589533,-4.75061082072997,0.00315848456450998
"Tmem106a",0.839700547290803,0.00196722032524882,0.837106338775727,0.00951420631297229,0.836900529659067,0.00320319233337638
"Tyrobp",-0.665910627340561,0.00274249292099386,-0.676618276685196,0.00510042793386143,-0.677479464099824,0.00320573404525923
"Gm6377",1.74018987713102,0.00170603311523626,1.65973890824761,0.00581131385445318,1.65969310452563,0.00321821190239889
"Vmac",0.754953184823966,0.00150720320344521,0.745883801697124,0.013295961240452,0.745375680254507,0.00327385619406939
"Ntng2",1.34527976153657,0.00173645963758453,1.35147495301917,0.00898106148281958,1.35153327367392,0.00327385619406939
"Arpc2",0.218887060301968,0.00504926197392448,0.295896204190934,0.302591237469855,0.295376331380938,0.00327385619406939
"Spib",0.288592462129511,0.00668508392662693,0.356002027798921,0.1659575020932,0.355467938460121,0.00335853249817935
"Tmem254a",-2.98117788179282,0.0140466075738864,-3.07754782726683,0.0107686900268033,-3.08599236164295,0.00344639651518725
"Ttk",6.27721523267508,0.00722866735511732,6.89169322874005,0.00158261537004827,7.24259490668917,0.00346841555217154
