"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Nfatc1",-0.620160882628988,0.00217510927553189,-0.570353778628197,0.00096926958593846,-0.5657757500994,0.00122733788873917
"Arhgdib",0.141949504210299,0.00960791791396342,0.262280753850155,0.42251939138698,0.267565009441266,0.00123362253938404
"Ifi204",-5.22713363115337,0.00767142489336935,-4.09481996978544,0.00326983377373234,-4.10901454254746,0.00124263941034488
"Eif5a",0.0851901586551911,0.107090601146152,0.244849711940804,0.470373742817307,0.249919648187307,0.00124770113876712
"Zfp1",-1.62322199297962,0.00293604629076621,-1.69298412127359,0.00267618296693798,-1.68925310030286,0.00141204199687298
"Bhlhe41",0.243822508100198,0.000219260404343369,0.251374528673403,0.525410368431726,0.256672974959887,0.00141204199687298
"Cox4i1",-0.412546399575863,6.29099004614018e-05,-0.29215393084354,0.209954887570045,-0.287169005397239,0.00142727181955684
"Cbx3",0.251217049510034,0.0067134086857675,0.335572152897661,0.0538195453023364,0.340864831842618,0.00142727181955684
"Usp11",-0.869003039282676,0.00161293216735938,-0.893779553186514,0.00452673468219109,-0.88896474998004,0.00143080599655038
"Tpsb2",3.29782400300104,0.00317265570547421,3.1243517936162,0.00640781317828333,3.13901038888704,0.00161316848018263
"Socs3",0.860977505681586,0.000894616568387235,0.84404089341076,0.00527613868665045,0.849519642888294,0.00167210040956191
"Rapgef1",-0.761203344812272,0.00159813549842282,-0.771997233400741,0.00538461045313901,-0.766878251621495,0.00170795847551501
"Pura",-0.773830143455454,0.00273425631279831,-0.744702448803168,0.00216191820657216,-0.740334662405019,0.00170795847551501
"Pstpip2",-0.79925112693972,0.00147155281218139,-0.782288128460758,0.00481172678233725,-0.776965862874343,0.00170795847551501
"Sypl",-0.667907099758181,0.00137025822172707,-0.596798421954361,0.00163969971954107,-0.592308242389447,0.00174926367752302
"Eif2s1",0.432294107822614,0.00465816007469098,0.479261201312762,0.00234259259780522,0.484387007656977,0.00174926367752302
"Trim40",-3.55547776961852,0.0100041970234391,-3.59797244358521,0.00451109895729654,-3.60679991043263,0.00179922603151463
"Spata13",0.929236544591059,0.000824778524708034,0.896109991396357,0.00651730025423927,0.90151492210899,0.00179922603151463
"Klhl24",-0.635861441669809,0.00277209733932985,-0.604777529568232,0.00227795804109332,-0.600008539807132,0.00179922603151463
"Mbnl3",0.275193344354363,0.00729063060164404,0.351357933001622,0.0468816380644768,0.356233707875951,0.001803116699975
"Arhgdia",0.0929865675841306,0.0591725718388018,0.245874882870524,0.467294100661418,0.251031132713988,0.00184325314267126
"Errfi1",-5.16831606003318,0.00872722919014851,-4.86338574472596,0.0029463696643924,-4.90082742500979,0.00185873414968956
"Trappc10",-5.15454005857842,0.0107666201536477,-4.39451233974308,0.00398033558376719,-4.41059709125706,0.00187156426709379
"Esr1",1.78662604313462,0.00154876739038761,1.73173625787848,0.00439527225377417,1.73859757952747,0.00192557027105161
"Hist1h2ai",-3.5464800585203,0.008392982326029,-3.80494601801187,0.00431529973580698,-3.81935497588086,0.00193042117045872
"Acot7",0.931692362931559,0.00141979504713721,0.901465962115169,0.00462038065790106,0.906632158212353,0.00193751961878128
"Sirpa",1.06079483099191,0.0013636795787374,1.02421841353098,0.00651016869112466,1.02870040521311,0.00197932523106851
"Ogfr",-1.03020855652829,0.00253903990256355,-1.05644396598953,0.00555056209880542,-1.05076905999056,0.00211068012064859
"Slc44a4",3.27404187278519,0.00359641490318848,3.05419836390054,0.00763815997070495,3.06525088974833,0.00214730560730108
"Smim7",0.721072214577005,0.00123894410509222,0.719452254647896,0.00803809979235257,0.724576819059647,0.00218105905386699
"H2-Eb1",0.161816236906153,0.00260460391878697,0.238730341431981,0.495030861886325,0.243796756984702,0.00218209198628421
"Tbck",0.339244048859854,0.00529559515443192,0.403514785836072,0.00630967451160626,0.408710069820753,0.00219537641051587
"Card6",-1.00290747544342,0.00213454969621107,-1.04164355754742,0.00561115097362338,-1.03679421520785,0.00224013168180518
"Tmem64",2.32449620529293,0.00167773318168131,2.20224240884708,0.00575272306990162,2.20977813561552,0.00226627054821212
"Ap4s1",1.99904346289917,0.00117952248802617,1.89920900590532,0.00544318395350751,1.90553689432991,0.00226741514162045
"Slc44a2",-0.574663696036398,0.00233710963860402,-0.528672579783458,0.00185761882008787,-0.524025850706902,0.00229443189953218
"Fam212a",1.08433951071844,0.000853602222367502,1.04982733257207,0.00673117160252904,1.05501885001008,0.00229443189953218
"Mcm5",1.11922455094899,0.00110396636151667,1.08242729229396,0.00569440939388882,1.08738702193413,0.00230401269235824
"Pcnp",0.29031429082913,0.00764795222043386,0.354829107724346,0.0341261253509659,0.359671528612707,0.00235781131491165
"Timm17a",0.664022315210327,0.00130399712109334,0.669889012099749,0.00815611227511582,0.675080812870247,0.00243284563663024
"Ccnd3",0.415027534783612,0.00413413873381901,0.466823204864964,0.002939689503442,0.472046813217338,0.00243405947687157
"Tgtp2",1.40894432525557,0.00158301857864765,1.34425088901366,0.00651730025423927,1.35072907545305,0.002443313011899
"Chaf1b",2.56731922978225,0.00698045686999422,2.57120559930826,0.00618093394035007,2.57751299041408,0.00251364278769683
"Arhgef10",-2.12696741177467,0.00611403753693315,-2.25062040432442,0.00514875729506857,-2.2472498551256,0.00260372633994684
"Frat1",-0.833373886487566,0.00623749624493966,-0.8480480828071,0.00579837237798879,-0.843562781716548,0.00279779264752616
"Phb",0.324435876598531,0.0053518556416762,0.397887846758914,0.00675581973474186,0.403119495818215,0.00280697157117357
"Cpt1a",-2.02899441065046,0.00317580272382427,-1.95367616429792,0.00452673468219109,-1.9476061933719,0.00281783087814969
"Calcrl",-1.98962175705047,0.00991245671678087,-1.97865838667729,0.00511253042585891,-1.97681230954024,0.00292663751628201
"Ank",-4.19308078242726,0.00962028382753934,-4.67445053059793,0.00431529973580698,-4.71742470192269,0.00292663751628201
"Ip6k1",-0.468905795556275,0.000685122159252899,-0.392989023835878,0.0148606472677883,-0.387730886188086,0.00295155176065745
"Unc119b",-1.3044841134626,0.0453801273227465,-1.43089237507856,0.00640781317828333,-1.42443329241992,0.00300037207361036
"Ppp2r5a",0.788652774655803,0.00252403494177797,0.804398737817904,0.0072752592783394,0.81006960552285,0.00303570017057062
"Mid1",2.86574312670154,0.00248653540045134,2.56329498711636,0.0070249435792832,2.57111876658747,0.00303570017057062
"Fkbp1a",0.346195357080285,0.00676176590395361,0.417980444587919,0.00677693845320463,0.423425569912356,0.00305805946070696
"Rassf4",0.263198386620923,0.00890864302933131,0.338024287107029,0.0392293603692394,0.343082737693594,0.00308864178488205
"Gpkow",-0.769714223064154,0.00287377140064572,-0.783787167097952,0.0072752592783394,-0.778719471369809,0.00309487448527034
"Akr1e1",1.59959693191881,0.00126940950966973,1.54137341575678,0.0068485658467251,1.54678176982065,0.00309487448527034
"Akna",-0.552505491929191,0.00261687638794151,-0.495507243504088,0.00485333239863916,-0.490985742307796,0.00309487448527034
"Actr2",0.143058035620264,0.0203288090814949,0.263995080528779,0.32720453006353,0.26895233354606,0.00315733658902214
"Vps29",0.511086897532517,0.00258302644797091,0.541245689852729,0.00567502864728579,0.546390246103101,0.00328969741839176
"Myl12a",0.310739217744411,0.00503364603771509,0.369522910868776,0.0114034678590873,0.374651594306163,0.00328969741839176
"Calm2",0.210730908436442,0.00806712132779992,0.297846607518165,0.179695492063951,0.303179486977978,0.00333454874474712
"Pyhin1",0.548594009558482,0.00478679386799152,0.590515130675778,0.00431529973580698,0.59529473660097,0.00337599415562359
"Lsp1",0.19763879862867,7.200337443491e-05,0.219764334089987,0.635577149540242,0.2249609367773,0.00344468135948328
"Park7",0.315614108158654,0.00603892543749925,0.394406197729266,0.00798507180020951,0.399717218076636,0.00352840645742808
"Ptprcap",-0.433032649724241,0.00110656746413736,-0.379840557325373,0.00993648695224602,-0.374875884982036,0.00354775978780311
"Cbx6",-0.887126271306512,0.00249945732727544,-0.877466890608455,0.00552878259433733,-0.871845943876782,0.00359299163331544
"Rcsd1",-0.470189101575674,0.00156587661136364,-0.414317610192513,0.00780361273001674,-0.409554871181776,0.00374068090304057
"Tmsb4x",0.0734213886932409,0.136417573905755,0.261981083413069,0.376580932886303,0.26727024923048,0.00383247790395553
"Snap23",0.566056679338622,0.00501948976708014,0.600905372878045,0.00435264519523237,0.606430367078319,0.00383247790395553
"1700048O20Rik",-3.39396878531281,0.00839800362742079,-3.2767738176768,0.00756466466860142,-3.27788129634047,0.00384162328486071
"Por",0.647177070563375,0.00208962325053959,0.657956620780826,0.00980452759730902,0.663398298353706,0.0038893008300331
"Pcna",0.734040826574333,0.00373925963528815,0.744078408037422,0.00830862258079853,0.748824800825008,0.00410797405197744
"Bin2",-0.462611409548016,0.00116671158972557,-0.402663805551528,0.00722197955183179,-0.3973615639054,0.0043402772646887
"Asb13",-0.820058763132662,0.00459468381835898,-0.848543697916251,0.00975773437058137,-0.843666438116965,0.0044751443680318
"Bcap31",0.286810840130144,0.00540833753050442,0.342884517713134,0.0287180000286638,0.348159458527591,0.00481441783086432
"Slc25a20",-0.752207456202379,0.0041445220578157,-0.765754305212711,0.00999029914657193,-0.761145556995605,0.00483523879884196
"Vars",-0.54632125723189,0.00327177596187132,-0.474997158024916,0.00872492754160229,-0.469305591802002,0.00494162689165865
"Set",0.190686873034073,0.0200330123198854,0.290406106937781,0.196881069761034,0.295596545123465,0.00504127649037422
"Rnf122",-1.02446998519447,0.00597635954011082,-1.0749073808418,0.00928658174751363,-1.07038160849429,0.00505386937657127
"Ptrf",2.27287643746545,0.002297548556902,2.05948299866713,0.00961446141179778,2.06546243713499,0.00505386937657127
"Racgap1",-0.626311111490706,0.00177769276034868,-0.610094930501228,0.00800582875417916,-0.605002500536453,0.0050750507361141
"Pqlc3",0.463799557041413,0.00406708156451331,0.495828626019688,0.00850743683732657,0.500955710632413,0.00508726752176297
"Acadl",-0.665603516332988,0.00253709968525972,-0.66018147852696,0.00991850972247048,-0.654808883598858,0.00536294632565227
"Dnph1",6.02259049000368,0.00413161602008326,5.02849140969029,0.0140982557538927,5.10827400745281,0.00538028822680295
"Acly",-0.74595654312963,0.00285054990278868,-0.686167855058063,0.00651730025423927,-0.68207983307016,0.00538028822680295
"Map2k7",-0.740861259442915,0.00299080278142179,-0.723641944145348,0.00955307938931491,-0.717994539407629,0.00555178002733287
"Sipa1",-0.818758064259513,0.00608681825526826,-0.794427989538405,0.00850743683732657,-0.788412832370648,0.00563902006824054
"Eif2b2",-0.689577960086935,0.00345802507239035,-0.68636559992458,0.0112656254348301,-0.681691040790385,0.00581433059581489
"Phactr2",-1.38715554351792,0.00388017701949347,-1.42132800541856,0.0110741939683977,-1.41764369808135,0.00584377320563597
"Malat1",5.32907051820075e-15,0.99999999999879,0.250301028984916,0.732621081501772,0.255788014611054,0.00584377320563597
"Rfc2",0.565112426488378,0.00584612385910543,0.599788426979732,0.00791310866283438,0.6043986013992,0.00595369462617938
"Extl3",-1.41603393785728,0.00442049934103775,-1.48012876431141,0.0107745404517212,-1.47635271530021,0.00603161879645113
"Fam43a",-0.652090796158008,0.00337969398249598,-0.600821527048568,0.00655829322744394,-0.596554263324951,0.00610268843470911
"Cnnm3",-1.70719007788992,0.00538776627889158,-1.81614570798765,0.00980452759730902,-1.81271026315192,0.00614495627741347
"Rasgef1b",-1.39491613670973,0.0044408466720054,-1.44076516349632,0.0103831388075274,-1.43564331532015,0.00629593049796407
"Ndfip1",0.374366610163185,0.00559703296937388,0.42414083262378,0.00763815997070495,0.429391705432682,0.00629593049796407
"Ly9",0.45899356278961,0.00511054154399264,0.501271379779711,0.00990035499147196,0.506129788131972,0.00631847499029219
"Ddx6",0.526164405840502,0.00368477803879724,0.557410669452891,0.00905474639411433,0.56242810088302,0.00631920563450213
"Fbxo38",-0.631810813968648,0.0042288741136012,-0.612995201205801,0.00738453442560246,-0.608027342258149,0.00638810907041504
"Rgs13",5.07649060140371,0.0278415877114143,4.66500943629114,0.020909981592997,4.71868926593786,0.00659662939187962
"Cnnm4",0.542087982718914,0.00775348687534983,0.59464695163488,0.00841039294546658,0.600432121502863,0.00659662939187962
"Tdg",-1.34610532026492,0.00511250811843416,-1.39708085181999,0.0114880256388689,-1.39167035527623,0.00673121463342415
"B4galt5",0.273954973831216,0.015837435880315,0.33803095978504,0.065272192864,0.342912037079318,0.00675630206738785
"Cd83",-0.39056515612547,0.00204272228519698,-0.324692316388994,0.12347505621825,-0.319700733516134,0.00682152609301833
"Gchfr",1.70308208284349,0.00322417742934796,1.66024299045448,0.0112656254348301,1.66758910230534,0.00697144853347442
"Trp53i11",0.257051373334605,0.0144915201774659,0.330112818834131,0.0640478110509213,0.335303394554851,0.00699693250148683
"Nfam1",-0.480972418492726,0.00221571802347191,-0.408099921494969,0.0152653247958328,-0.403447358074539,0.00716532940991366
"E330020D12Rik",-0.687057581855561,0.00795147610720551,-0.6823222479336,0.00833297913185799,-0.677475187427695,0.00728370889454056
"Ccnl2",-0.562027769733366,0.00176392231303069,-0.518764240311102,0.00668840430529456,-0.513367061688325,0.00728370889454056
"Fam174b",-2.5076386097859,0.00545820731730731,-2.30223002590602,0.0107745404517212,-2.29640202235261,0.00734682736852104
"Mpv17",0.493898472719303,0.0036892688002087,0.53033509801052,0.0106531972515476,0.535682119122195,0.00734973260607887
"Ifi47",0.693934032849335,0.00363590400888149,0.707784609043248,0.0166007366582896,0.71332203724639,0.00734973260607887
"AI414108",-4.02321646544321,0.0117764237019661,-4.50115197384476,0.00891761368887463,-4.54449323231046,0.00734973260607887
"G6pc3",0.460803387556877,0.00488827060025443,0.491715080891271,0.00844310822745283,0.49671479617102,0.00740552758684658
"Cct8",0.292448292636326,0.00771458938698635,0.350737750910884,0.0222565985389148,0.355858999833952,0.00750661790471124
"Pskh1",-0.985326840707083,0.00365374650769152,-1.02203722000221,0.0157510943464417,-1.01750625658558,0.00773898257323636
"Clk1",-0.531820323365388,0.00265941367179757,-0.474906119892852,0.00714283333197776,-0.469677821066828,0.00788271843351769
"Ifitm2",-2.14605972259635,0.00675223417475239,-1.86136661850984,0.0189167563822173,-1.85381062610379,0.00794405350818019
"Fcrl5",0.413574543395988,0.00988123019643476,0.464792562887983,0.00817444088869967,0.469627881910525,0.00832493557481816
"Ncs1",-1.16289523081867,0.00384117411095676,-1.16929367316903,0.0147668239439947,-1.16371667951611,0.00836247571810514
"Faah",-0.598529800600741,0.00489387437585628,-0.572450012836883,0.00893661349060978,-0.567235640113395,0.00838978065030795
"Cops6",0.281453852939931,0.00997197321375418,0.342249610319946,0.0277559625997828,0.347355194425338,0.00857786509242466
"Serpine2",-1.11873698770978,0.00405468996777477,-1.13543552468902,0.0181065907648198,-1.131470409692,0.00858497138649139
"Tfip11",-0.979416020379387,0.0158114328101357,-1.0592954348359,0.0112889502331808,-1.05388389951001,0.00860705694193687
"Fcgrt",-1.06885557929397,0.00430622935337695,-1.10715698952273,0.0184484023530491,-1.10168142774806,0.00860705694193687
"Arpc4",0.275469859131057,0.00679223414903727,0.332053625539252,0.036156622991516,0.337323667919048,0.00860705694193687
"Trib1",-0.970402727931142,0.00459390231254433,-1.00332260375139,0.0152653247958328,-0.999017689322547,0.00864193188987484
"Lima1",-5.07345310044778,0.0126420120259378,-5.52635226630302,0.00511253042585891,-5.6328531581456,0.00864193188987484
"Stt3b",0.557193127508988,0.00315592811444123,0.570940458429849,0.014204188043221,0.576378507850968,0.0087276299248208
"Bhlhe40",1.89490609084143,0.00184474906757655,1.77106906013113,0.0161428869331855,1.77778348093231,0.0087424624639051
"Psmd13",0.451023681832017,0.00738780219844112,0.501061043565866,0.0107745404517212,0.505689046521483,0.00877571412835788
"Plaur",0.347731178240464,0.0179783559962146,0.434447714501798,0.0183000480404583,0.440177562037261,0.00889318287473414
"Gm13363",0.880507472579345,0.00177262725795787,0.850178662700497,0.0248265876294705,0.85542992372006,0.00899935429296952
"Zfp273",-2.41430202465885,0.0198385959914781,-2.64610893635155,0.0159997257287286,-2.64661703792383,0.00901112867718642
"AI467606",0.216959166617936,0.0160349484116799,0.29514296421056,0.0891783665318586,0.300156753206828,0.00918036406831228
"Sorl1",-1.35343715769987,0.00446325714770936,-1.37852561748756,0.0151386433810375,-1.37296845695088,0.00923797106245647
"Glb1",-0.723681834638835,0.00387643750412442,-0.747933065010379,0.0184931223534241,-0.743045337177054,0.00924735488312621
"Erdr1",0.706276660462525,0.00184950569276972,0.687946952267092,0.0263460809092322,0.693183892352529,0.00924735488312621
"Amz1",0.847986912998543,0.00170164687532381,0.820042642981904,0.0281894218343623,0.825463880608951,0.00928849778631762
"Ak8",1.28294850819001,0.00161799923564035,1.21423991590322,0.0208840637735604,1.21956758849951,0.00928849778631762
